"Record_number","Study_midyear","YearsOfData","Latitude","Longitude","Site2","Study_number","Elevation","Biome","Ecosystem_state","Ecosystem_type","Leaf_habit","MAT","MAP","Meas_method","Partition_method","Stage","Rs_annual","Site.match","Manipulation","Mean.Temp.","Mean.Precip.","Latitude2","SOC_stock","Ecosystem_type2","Outlier","soil_temperature","nearest_distance_km","soil_temp_years_used","delta.Mean.Temp.","delta.Mean.Precip.","delta.Mean.soil_temperature"
1620,1999,1,45,-93,"45 -93",1766,311,"Temperate","Natural","Grassland","Deciduous",2.75953846153846,NA,"IRGA","","Aggrading",624,"45_-93","None",2.75953846153846,NA,45,376,"Grassland",0,NA,NA,NA,-2.31672319170047,NA,NA
1625,1997,1,47,7,"47 7",1773,422,"Temperate","Managed","Mixed Forest","Mixed",3.76818181818182,NA,"IRGA","","Aggrading",795,"47_7","None",3.76818181818182,NA,47,NA,"Mixed Forest",0,9.87520497639974,1.37237765167631e-10,1997,-1.30807983505711,NA,-2.2482385227223
1629,1998,1,47,7,"47 7",1773,422,"Temperate","Managed","Mixed Forest","Mixed",3.76818181818182,NA,"IRGA","","Aggrading",946,"47_7","None",3.76818181818182,NA,47,NA,"Mixed Forest",0,9.20794067382815,1.37237765167631e-10,1998,-1.30807983505711,NA,-2.91550282529389
1693,1999,1,35.96,-84.29,"35.96 -84.29",1927,365,"Temperate","Natural","Deciduous Forest","Deciduous",6.53727272727273,NA,"IRGA","","Mature",575,"35.96_-84.29","None",6.53727272727273,NA,35.96,55,"Deciduous Forest",0,NA,NA,NA,1.46101107403381,NA,NA
1697,1995,1,43.28,-89.37,"43.28 -89.37",1958,305,"Temperate","Natural","Grassland","Deciduous",7.6,791,"IRGA","","Mature",560,"43.28_-89.37","None",5.30095238095238,687.659574468085,43.28,37.6,"Grassland",0,NA,NA,NA,0.224690727713456,-199.693308046486,NA
1702,1997,1,43.28,-89.37,"43.28 -89.37",1958,305,"Temperate","Natural","Grassland","Deciduous",7.6,791,"IRGA","","Mature",2550,"43.28_-89.37","None",5.30095238095238,687.659574468085,43.28,37.6,"Grassland",1,NA,NA,NA,0.224690727713456,-199.693308046486,NA
1707,1998,1,43.28,-89.37,"43.28 -89.37",1958,305,"Temperate","Natural","Grassland","Deciduous",7.6,791,"IRGA","","Mature",2800,"43.28_-89.37","None",5.30095238095238,687.659574468085,43.28,37.6,"Grassland",1,NA,NA,NA,0.224690727713456,-199.693308046486,NA
1712,1999,1,43.28,-89.37,"43.28 -89.37",1958,305,"Temperate","Natural","Grassland","Deciduous",7.6,791,"IRGA","","Mature",1200,"43.28_-89.37","None",5.30095238095238,687.659574468085,43.28,37.6,"Grassland",0,NA,NA,NA,0.224690727713456,-199.693308046486,NA
1840,2000.5,1,31.33,35.05,"31.33 35.05",4442,650,"Temperate","Managed","Evergreen Forest","Evergreen",5.69507042253521,280,"IRGA","","Aggrading",447,"31.33_35.05","None",5.69507042253521,167.972222222222,31.33,16.9,"Evergreen Forest",0,21.9734842936198,6.47235660319841,2000,0.618808769296285,-719.380660292349,9.85004079449777
1841,2001.5,1,31.33,35.05,"31.33 35.05",4442,650,"Temperate","Managed","Evergreen Forest","Evergreen",5.69507042253521,280,"IRGA","","Aggrading",440,"31.33_35.05","None",5.69507042253521,167.972222222222,31.33,16.9,"Evergreen Forest",0,22.0319763183594,6.47235660319841,2002,0.618808769296285,-719.380660292349,9.90853281923737
1842,2002.5,1,31.33,35.05,"31.33 35.05",4442,650,"Temperate","Managed","Evergreen Forest","Evergreen",5.69507042253521,280,"IRGA","","Aggrading",454,"31.33_35.05","None",5.69507042253521,167.972222222222,31.33,16.9,"Evergreen Forest",0,22.0319763183594,6.47235660319841,2002,0.618808769296285,-719.380660292349,9.90853281923737
1843,2003.5,1,31.33,35.05,"31.33 35.05",4442,650,"Temperate","Managed","Evergreen Forest","Evergreen",5.69507042253521,280,"IRGA","","Aggrading",364,"31.33_35.05","None",5.69507042253521,167.972222222222,31.33,16.9,"Evergreen Forest",0,21.9677190144857,6.47235660319841,2004,0.618808769296285,-719.380660292349,9.84427551536366
1844,2004.5,1,31.33,35.05,"31.33 35.05",4442,650,"Temperate","Managed","Evergreen Forest","Evergreen",5.69507042253521,280,"IRGA","","Aggrading",424,"31.33_35.05","None",5.69507042253521,167.972222222222,31.33,16.9,"Evergreen Forest",0,21.9677190144857,6.47235660319841,2004,0.618808769296285,-719.380660292349,9.84427551536366
1845,2005.5,1,31.33,35.05,"31.33 35.05",4442,650,"Temperate","Managed","Evergreen Forest","Evergreen",5.69507042253521,280,"IRGA","","Aggrading",307,"31.33_35.05","None",5.69507042253521,167.972222222222,31.33,16.9,"Evergreen Forest",0,21.9954823811849,6.47235660319841,2006,0.618808769296285,-719.380660292349,9.87203888206286
1877,2000,1,51.08,10.45,"51.08 10.45",4383,440,"Temperate","Natural","Deciduous Forest","Deciduous",8.4,899,"IRGA","","Mature",892,"51.08_10.45","None",4.83322580645161,NA,51.08,104.2,"Deciduous Forest",0,9.48211059570315,5.97753293597062,2000,-0.243035846787315,NA,-2.64133290341889
1878,2001,1,51.08,10.45,"51.08 10.45",4383,440,"Temperate","Natural","Deciduous Forest","Deciduous",8.4,899,"IRGA","","Mature",870,"51.08_10.45","None",4.83322580645161,NA,51.08,104.2,"Deciduous Forest",0,8.69690348307296,5.97753293597062,2001,-0.243035846787315,NA,-3.42654001604908
